"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage PhaseC Maximum","Voltage Phase B","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage PhaseC Minimum","Voltage Phase C","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524143 ,"23/11/2013 22:00:00", 13.151 , 1.582 , 0 , 0.082 , 0 , 246.307 , 246.946 , 1.89 , 248.286 , 0 , 14.568 , 245.483 , 13.304 , 250.368 , 249.399 ,-0.123 , 0 , 248.915 , 249.729 , 1.846 , 0.082 , 249.76 , 0 
 212524143 ,"23/11/2013 22:10:00", 12.92 , 1.571 , 0 , 0.082 , 0 , 246.163 , 246.637 , 1.901 , 248.513 , 0 , 14.337 , 245.545 , 12.876 , 250.615 , 249.44 ,-0.123 , 0 , 248.863 , 249.513 , 1.835 , 0.082 , 250.152 , 0 
 212524143 ,"23/11/2013 22:20:00", 12.986 , 1.582 , 0 , 0.082 , 0 , 246.586 , 247.523 , 1.89 , 248.059 , 0 , 14.304 , 245.101 , 12.832 , 251.388 , 249.595 ,-0.123 , 0 , 248.235 , 250.131 , 1.857 , 0.082 , 250.605 , 0 
 212524143 ,"23/11/2013 22:30:00", 13.184 , 1.56 , 0 , 0.082 , 0 , 246.07 , 246.957 , 1.912 , 248.204 , 0 , 14.513 , 245.06 , 12.931 , 250.543 , 249.008 ,-0.123 , 0 , 248.327 , 249.719 , 1.89 , 0.082 , 249.657 , 0 
 212524143 ,"23/11/2013 22:40:00", 13.359 , 1.615 , 0 , 0.082 , 0 , 246.204 , 246.616 , 1.967 , 248.245 , 0 , 14.645 , 245.864 , 13.085 , 250.337 , 249.08 ,-0.123 , 0 , 248.894 , 249.791 , 1.956 , 0.082 , 249.626 , 0 
 212524143 ,"23/11/2013 22:50:00", 13.37 , 1.604 , 0 , 0.082 , 0 , 246.019 , 246.998 , 1.956 , 247.596 , 0 , 14.579 , 244.864 , 13.008 , 251.059 , 249.049 ,-0.123 , 0 , 248.523 , 249.781 , 1.956 , 0.082 , 250.09 , 0 
 212524143 ,"23/11/2013 23:00:00", 13.59 , 1.626 , 0 , 0.082 , 0 , 245.926 , 246.74 , 1.978 , 247.905 , 0 , 14.7 , 244.998 , 13.228 , 250.038 , 248.75 ,-0.123 , 0 , 247.977 , 249.44 , 1.978 , 0.082 , 249.44 , 0.01 
 212524143 ,"23/11/2013 23:10:00", 13.579 , 1.681 , 0 , 0.082 , 0 , 245.843 , 246.75 , 2 , 246.895 , 0 , 14.821 , 245.07 , 13.271 , 250.296 , 248.42 ,-0.123 , 0 , 248.307 , 249.152 , 1.978 , 0.082 , 249.358 , 0 
 212524143 ,"23/11/2013 23:20:00", 13.689 , 1.681 , 0 , 0.082 , 0 , 246.616 , 247.513 , 2.054 , 248.266 , 0 , 14.722 , 246.101 , 13.392 , 250.739 , 249.214 ,-0.123 , 0 , 248.667 , 249.904 , 2.01 , 0.082 , 250.1 , 0 
 212524143 ,"23/11/2013 23:30:00", 13.711 , 1.692 , 0 , 0.082 , 0 , 245.668 , 246.823 , 2.076 , 247.616 , 0 , 14.722 , 244.947 , 13.524 , 250.44 , 248.523 ,-0.123 , 0 , 247.956 , 249.348 , 2.021 , 0.082 , 249.389 , 0 
 212524143 ,"23/11/2013 23:40:00", 13.414 , 1.681 , 0 , 0.082 , 0 , 244.73 , 245.184 , 2.054 , 246.616 , 0 , 14.722 , 244.174 , 13.381 , 248.606 , 247.493 ,-0.123 , 0 , 247.719 , 248.121 , 1.967 , 0.082 , 248.101 , 0 
 212524143 ,"23/11/2013 23:50:00", 13.48 , 1.692 , 0 , 0.082 , 0 , 244.813 , 245.318 , 2.043 , 246.379 , 0 , 14.766 , 244.163 , 13.348 , 248.575 , 247.554 ,-0.123 , 0 , 247.111 , 248.08 , 1.978 , 0.082 , 248.018 , 0 
 212524143 ,24/11/2013 , 15.084 , 1.604 , 0 , 0.082 , 0 , 244.875 , 245.266 , 1.978 , 246.843 , 0 , 18.435 , 244.493 , 17.732 , 248.564 , 247.647 ,-0.123 , 0 , 247.431 , 248.245 , 1.901 , 0.082 , 247.987 , 0 
 212524143 ,"24/11/2013 00:10:00", 14.469 , 1.681 , 0 , 0.082 , 0 , 245.287 , 246.184 , 2.01 , 246.287 , 0 , 16.699 , 244.112 , 15.721 , 249.327 , 247.853 ,-0.123 , 0 , 247.74 , 248.595 , 1.967 , 0.082 , 248.451 , 0 
 212524143 ,"24/11/2013 00:20:00", 13.678 , 1.736 , 0 , 0.082 , 0 , 245.709 , 246.184 , 2.098 , 247.276 , 0 , 14.919 , 245.246 , 13.612 , 249.286 , 248.214 ,-0.123 , 0 , 247.956 , 248.915 , 2.054 , 0.082 , 248.688 , 0 
 212524143 ,"24/11/2013 00:30:00", 13.81 , 1.747 , 0 , 0.082 , 0 , 246.647 , 247.039 , 2.087 , 248.132 , 0 , 14.864 , 246.008 , 13.755 , 250.481 , 248.987 ,-0.123 , 0 , 248.956 , 249.987 , 2.054 , 0.082 , 249.585 , 0 
 212524143 ,"24/11/2013 00:40:00", 13.975 , 1.747 , 0 , 0.082 , 0 , 246.74 , 247.08 , 2.142 , 248.214 , 0 , 14.821 , 245.957 , 14.008 , 250.471 , 249.1 ,-0.123 , 0 , 249.172 , 250.038 , 2.098 , 0.082 , 249.471 , 0 
 212524143 ,"24/11/2013 00:50:00", 14.019 , 1.758 , 0 , 0.082 , 0 , 247.08 , 247.431 , 2.131 , 248.626 , 0 , 14.733 , 246.689 , 14.019 , 250.791 , 249.399 ,-0.123 , 0 , 250.028 , 250.42 , 2.12 , 0.082 , 249.76 , 0 
 212524143 ,"24/11/2013 01:00:00", 13.898 , 1.714 , 0 , 0.082 , 0 , 246.833 , 247.719 , 2.098 , 247.802 , 0 , 14.546 , 246.091 , 13.7 , 250.986 , 249.131 ,-0.123 , 0 , 248.884 , 250.007 , 2.087 , 0.082 , 250.172 , 0 
 212524143 ,"24/11/2013 01:10:00", 14.03 , 1.747 , 0 , 0.082 , 0 , 246.421 , 246.967 , 2.12 , 248.07 , 0 , 14.744 , 245.864 , 13.843 , 250.007 , 248.709 ,-0.123 , 0 , 248.585 , 249.698 , 2.109 , 0.082 , 249.059 , 0 
 212524143 ,"24/11/2013 01:20:00", 14.919 , 1.681 , 0 , 0.082 , 0 , 246.678 , 247.235 , 2.076 , 248.132 , 0 , 17.161 , 246.05 , 16.161 , 250.183 , 248.925 ,-0.123 , 0 , 249.038 , 249.739 , 2.065 , 0.082 , 249.183 , 0 
 212524143 ,"24/11/2013 01:30:00", 14.843 , 1.747 , 0 , 0.082 , 0 , 246.214 , 247.183 , 2.153 , 247.585 , 0 , 16.666 , 245.668 , 15.688 , 250.162 , 248.389 ,-0.123 , 0 , 248.204 , 249.142 , 2.142 , 0.082 , 249.245 , 0 
 212524143 ,"24/11/2013 01:40:00", 14.337 , 1.791 , 0 , 0.082 , 0 , 246.39 , 247.142 , 2.23 , 247.513 , 0 , 14.875 , 245.885 , 14.216 , 249.863 , 248.606 ,-0.123 , 0 , 248.513 , 249.368 , 2.208 , 0.082 , 249.327 , 0 
 212524143 ,"24/11/2013 01:50:00", 14.634 , 1.835 , 0 , 0.082 , 0 , 246.4 , 247.101 , 2.263 , 247.874 , 0 , 14.919 , 245.885 , 14.293 , 249.739 , 248.719 ,-0.123 , 0 , 248.544 , 249.317 , 2.263 , 0.082 , 249.389 , 0 
 212524143 ,"24/11/2013 02:00:00", 14.546 , 1.857 , 0 , 0.082 , 0 , 246.606 , 246.998 , 2.285 , 248.554 , 0 , 14.974 , 246.204 , 14.359 , 249.894 , 249.08 ,-0.123 , 0 , 248.667 , 249.564 , 2.274 , 0.082 , 249.461 , 0 
 212524143 ,"24/11/2013 02:10:00", 14.557 , 1.824 , 0 , 0.082 , 0 , 246.606 , 246.915 , 2.274 , 248.286 , 0 , 15.414 , 246.008 , 14.601 , 249.863 , 249.049 ,-0.123 , 0 , 248.905 , 249.585 , 2.208 , 0.082 , 249.451 , 0 
 212524143 ,"24/11/2013 02:20:00", 14.513 , 1.857 , 0 , 0.082 , 0 , 246.998 , 247.255 , 2.318 , 248.441 , 0 , 14.974 , 246.235 , 14.491 , 250.162 , 249.389 ,-0.123 , 0 , 249.337 , 249.688 , 2.274 , 0.082 , 249.667 , 0 
 212524143 ,"24/11/2013 02:30:00", 14.568 , 1.868 , 0 , 0.082 , 0 , 247.08 , 247.317 , 2.307 , 248.76 , 0 , 15.128 , 246.73 , 14.447 , 250.492 , 249.585 ,-0.123 , 0 , 249.348 , 250.09 , 2.274 , 0.082 , 249.884 , 0 
 212524143 ,"24/11/2013 02:40:00", 14.447 , 1.868 , 0 , 0.082 , 0 , 246.637 , 247.049 , 2.318 , 248.193 , 0 , 15.15 , 246.184 , 14.381 , 249.945 , 249.131 ,-0.123 , 0 , 249.008 , 249.595 , 2.263 , 0.082 , 249.482 , 0 
 212524143 ,"24/11/2013 02:50:00", 14.535 , 1.868 , 0 , 0.082 , 0 , 247.018 , 247.596 , 2.307 , 248.513 , 0 , 15.106 , 246.41 , 14.546 , 250.42 , 249.471 ,-0.123 , 0 , 248.616 , 249.77 , 2.274 , 0.082 , 250.131 , 0 
 212524143 ,"24/11/2013 03:00:00", 14.579 , 1.857 , 0 , 0.082 , 0 , 243.164 , 246.586 , 2.274 , 244.668 , 0 , 15.128 , 242.721 , 14.359 , 249.224 , 245.565 ,-0.123 , 0 , 244.772 , 245.823 , 2.285 , 0.082 , 248.956 , 0 
 212524143 ,"24/11/2013 03:10:00", 14.656 , 1.912 , 0 , 0.082 , 0 , 242.978 , 243.215 , 2.318 , 244.287 , 0 , 15.425 , 242.638 , 14.568 , 246.06 , 245.174 ,-0.123 , 0 , 245.421 , 245.761 , 2.318 , 0.082 , 245.452 , 0 
 212524143 ,"24/11/2013 03:20:00", 14.524 , 1.868 , 0 , 0.082 , 0 , 242.927 , 243.246 , 2.274 , 244.267 , 0 , 15.205 , 242.164 , 14.469 , 246.276 , 245.163 ,-0.123 , 0 , 244.627 , 245.802 , 2.274 , 0.082 , 245.596 , 0 
 212524143 ,"24/11/2013 03:30:00", 14.48 , 1.857 , 0 , 0.082 , 0 , 243.205 , 243.586 , 2.241 , 245.05 , 0 , 15.183 , 242.659 , 14.172 , 246.555 , 245.421 ,-0.123 , 0 , 245.07 , 246.019 , 2.252 , 0.082 , 245.823 , 0 
 212524143 ,"24/11/2013 03:40:00", 14.48 , 1.901 , 0 , 0.082 , 0 , 243.36 , 243.586 , 2.274 , 244.679 , 0 , 15.348 , 243.071 , 14.26 , 246.338 , 245.534 ,-0.123 , 0 , 245.72 , 246.06 , 2.274 , 0.082 , 245.874 , 0 
 212524143 ,"24/11/2013 03:50:00", 14.667 , 1.901 , 0 , 0.082 , 0 , 243.865 , 244.163 , 2.296 , 245.256 , 0 , 15.326 , 243.287 , 14.216 , 246.709 , 246.029 ,-0.123 , 0 , 245.874 , 246.431 , 2.318 , 0.082 , 246.266 , 0 
 212524143 ,"24/11/2013 04:00:00", 14.579 , 1.89 , 0 , 0.082 , 0 , 243.679 , 243.978 , 2.285 , 245.431 , 0 , 15.216 , 243.246 , 14.227 , 246.771 , 246.05 ,-0.123 , 0 , 245.328 , 246.544 , 2.307 , 0.082 , 246.431 , 0 
 212524143 ,"24/11/2013 04:10:00", 14.678 , 1.879 , 0 , 0.082 , 0 , 243.514 , 243.957 , 2.285 , 245.081 , 0 , 15.304 , 242.762 , 14.557 , 247.121 , 245.967 ,-0.123 , 0 , 245.802 , 246.534 , 2.296 , 0.082 , 246.462 , 0 
 212524143 ,"24/11/2013 04:20:00", 14.59 , 1.868 , 0 , 0.082 , 0 , 243.782 , 244.071 , 2.263 , 245.472 , 0 , 15.15 , 243.318 , 14.15 , 247.101 , 246.173 ,-0.123 , 0 , 245.864 , 246.781 , 2.296 , 0.082 , 246.482 , 0 
 212524143 ,"24/11/2013 04:30:00", 14.579 , 1.846 , 0 , 0.082 , 0 , 244.04 , 244.328 , 2.263 , 245.586 , 0 , 15.161 , 243.628 , 14.139 , 247.328 , 246.431 ,-0.123 , 0 , 246.256 , 246.936 , 2.285 , 0.082 , 246.884 , 0 
 212524143 ,"24/11/2013 04:40:00", 14.7 , 1.901 , 0 , 0.082 , 0 , 244.091 , 244.421 , 2.307 , 246.039 , 0 , 15.348 , 243.628 , 14.249 , 247.472 , 246.678 ,-0.123 , 0 , 246.761 , 247.101 , 2.329 , 0.082 , 246.926 , 0.01 
 212524143 ,"24/11/2013 04:50:00", 14.667 , 1.901 , 0 , 0.082 , 0 , 244.277 , 244.565 , 2.307 , 245.874 , 0 , 15.304 , 244.081 , 14.271 , 247.493 , 246.709 ,-0.123 , 0 , 246.132 , 247.194 , 2.318 , 0.082 , 246.946 , 0 
 212524143 ,"24/11/2013 05:00:00", 14.722 , 1.901 , 0 , 0.082 , 0 , 244.339 , 244.576 , 2.307 , 246.235 , 0 , 15.337 , 244.029 , 14.227 , 247.637 , 246.781 ,-0.123 , 0 , 245.947 , 247.173 , 2.318 , 0.082 , 247.07 , 0 
 212524143 ,"24/11/2013 05:10:00", 15.666 , 1.857 , 0.01 , 0.082 , 0 , 243.885 , 244.39 , 2.252 , 245.637 , 0 , 17.732 , 243.112 , 16.897 , 247.204 , 246.328 ,-0.123 , 0 , 245.936 , 246.72 , 2.241 , 0.082 , 246.823 , 0 
 212524143 ,"24/11/2013 05:20:00", 15.688 , 1.879 , 0 , 0.082 , 0 , 243.854 , 244.555 , 2.274 , 245.297 , 0 , 17.721 , 243.349 , 16.974 , 247.606 , 246.297 ,-0.123 , 0 , 245.627 , 246.75 , 2.274 , 0.082 , 247.029 , 0 
 212524143 ,"24/11/2013 05:30:00", 14.568 , 1.901 , 0 , 0.082 , 0 , 244.73 , 245.132 , 2.274 , 246.029 , 0 , 15.48 , 244.297 , 14.183 , 248.142 , 247.07 ,-0.123 , 0 , 246.864 , 247.616 , 2.285 , 0.082 , 247.513 , 0 
 212524143 ,"24/11/2013 05:40:00", 14.436 , 1.879 , 0 , 0.082 , 0 , 244.699 , 245.081 , 2.252 , 246.245 , 0 , 15.59 , 244.39 , 14.216 , 247.73 , 247.008 ,-0.123 , 0 , 247.183 , 247.493 , 2.252 , 0.082 , 247.379 , 0 
 212524143 ,"24/11/2013 05:50:00", 14.425 , 1.835 , 0 , 0.082 , 0 , 244.524 , 244.833 , 2.263 , 245.462 , 0 , 15.348 , 243.7 , 14.194 , 247.709 , 246.905 ,-0.123 , 0 , 246.544 , 247.379 , 2.241 , 0.082 , 247.307 , 0 
 212524143 ,"24/11/2013 06:00:00", 14.414 , 1.824 , 0 , 0.082 , 0 , 244.37 , 244.679 , 2.241 , 245.977 , 0 , 15.183 , 243.803 , 14.161 , 247.626 , 246.884 ,-0.123 , 0 , 246.802 , 247.317 , 2.241 , 0.082 , 247.286 , 0 
 212524143 ,"24/11/2013 06:10:00", 14.403 , 1.791 , 0 , 0.082 , 0 , 243.442 , 243.926 , 2.186 , 244.988 , 0 , 15.249 , 242.607 , 14.315 , 246.977 , 245.874 ,-0.123 , 0 , 245.823 , 246.359 , 2.186 , 0.082 , 246.369 , 0 
 212524143 ,"24/11/2013 06:20:00", 14.304 , 1.78 , 0 , 0.082 , 0 , 243.133 , 243.504 , 2.186 , 244.576 , 0 , 15.018 , 242.422 , 14.095 , 246.276 , 245.617 ,-0.123 , 0 , 245.009 , 245.936 , 2.186 , 0.082 , 245.957 , 0 
 212524143 ,"24/11/2013 06:30:00", 15.007 , 1.736 , 0 , 0.082 , 0 , 242.617 , 243.72 , 2.098 , 243.772 , 0 , 17.205 , 242.051 , 16.326 , 246.895 , 245.091 ,-0.123 , 0 , 245.215 , 245.854 , 2.098 , 0.082 , 246.194 , 0 
 212524143 ,"24/11/2013 06:40:00", 14.81 , 1.725 , 0 , 0.082 , 0 , 243.648 , 244.225 , 2.109 , 245.421 , 0 , 16.798 , 243.123 , 15.546 , 247.245 , 246.163 ,-0.123 , 0 , 246.204 , 246.74 , 2.109 , 0.082 , 246.513 , 0 
 212524143 ,"24/11/2013 06:50:00", 14.095 , 1.736 , 0 , 0.082 , 0 , 243.823 , 244.122 , 2.109 , 245.174 , 0 , 14.875 , 243.555 , 13.744 , 247.132 , 246.122 ,-0.123 , 0 , 245.854 , 246.843 , 2.12 , 0.082 , 246.441 , 0 
 212524143 ,"24/11/2013 07:00:00", 14.106 , 1.758 , 0 , 0.082 , 0 , 243.566 , 243.906 , 2.131 , 245.349 , 0 , 14.81 , 243.123 , 13.81 , 246.967 , 245.864 ,-0.123 , 0 , 245.441 , 246.503 , 2.131 , 0.082 , 246.276 , 0 
 212524143 ,"24/11/2013 07:10:00", 13.898 , 1.703 , 0 , 0.082 , 0 , 243.102 , 243.669 , 2.065 , 244.555 , 0 , 14.81 , 242.277 , 13.678 , 246.843 , 245.38 ,-0.123 , 0 , 245.338 , 246.153 , 2.054 , 0.082 , 245.988 , 0 
 212524143 ,"24/11/2013 07:20:00", 13.744 , 1.714 , 0 , 0.082 , 0 , 243.658 , 243.978 , 2.043 , 245.153 , 0 , 14.832 , 243.236 , 13.436 , 246.926 , 245.782 ,-0.123 , 0 , 245.668 , 246.513 , 2.021 , 0.082 , 246.029 , 0 
 212524143 ,"24/11/2013 07:30:00", 13.7 , 1.703 , 0 , 0.082 , 0 , 243.349 , 243.679 , 2.01 , 244.679 , 0 , 14.886 , 243.03 , 13.315 , 246.596 , 245.586 ,-0.123 , 0 , 245.441 , 246.297 , 2 , 0.082 , 245.967 , 0 
 212524143 ,"24/11/2013 07:40:00", 13.766 , 1.692 , 0 , 0.082 , 0 , 243.607 , 244.04 , 1.956 , 244.813 , 0 , 15.117 , 243.061 , 13.304 , 247.018 , 245.792 ,-0.123 , 0 , 245.926 , 246.709 , 1.956 , 0.082 , 246.245 , 0 
 212524143 ,"24/11/2013 07:50:00", 13.744 , 1.681 , 0 , 0.082 , 0 , 243.339 , 243.937 , 1.967 , 244.648 , 0 , 14.974 , 242.7 , 13.293 , 246.781 , 245.514 ,-0.123 , 0 , 244.885 , 246.256 , 1.923 , 0.082 , 245.926 , 0 
 212524143 ,"24/11/2013 08:00:00", 13.59 , 1.692 , 0 , 0.082 , 0 , 243.957 , 245.308 , 1.901 , 244.287 , 0 , 14.799 , 242.298 , 13.008 , 248.08 , 245.957 ,-0.123 , 0 , 244.885 , 246.616 , 1.89 , 0.082 , 247.379 , 0 
 212524143 ,"24/11/2013 08:10:00", 13.48 , 1.648 , 0 , 0.082 , 0 , 244.452 , 245.04 , 1.901 , 245.39 , 0 , 14.952 , 243.514 , 13.304 , 247.637 , 246.544 ,-0.123 , 0 , 246.276 , 247.008 , 1.824 , 0.082 , 247.183 , 0 
 212524143 ,"24/11/2013 08:20:00", 13.469 , 1.637 , 0 , 0.082 , 0 , 244.741 , 245.359 , 1.824 , 245.112 , 0 , 14.656 , 243.834 , 12.865 , 247.915 , 246.555 ,-0.123 , 0 , 246.225 , 247.297 , 1.813 , 0.082 , 247.152 , 0 
 212524143 ,"24/11/2013 08:30:00", 13.337 , 1.604 , 0 , 0.082 , 0 , 243.7 , 244.246 , 1.835 , 244.792 , 0 , 14.656 , 243.019 , 13.206 , 246.967 , 245.627 ,-0.123 , 0 , 245.421 , 246.39 , 1.78 , 0.082 , 246.039 , 0 
 212524143 ,"24/11/2013 08:40:00", 13.535 , 1.637 , 0 , 0.082 , 0 , 243.906 , 244.802 , 1.835 , 244.596 , 0 , 14.711 , 242.999 , 13.03 , 247.637 , 245.957 ,-0.123 , 0 , 246.132 , 246.75 , 1.824 , 0.082 , 246.864 , 0 
 212524143 ,"24/11/2013 08:50:00", 13.491 , 1.626 , 0 , 0.082 , 0 , 244.133 , 244.607 , 1.824 , 244.638 , 0 , 14.7 , 243.463 , 12.953 , 247.389 , 246.194 ,-0.123 , 0 , 246.452 , 247.008 , 1.813 , 0.082 , 246.833 , 0 
 212524143 ,"24/11/2013 09:00:00", 13.601 , 1.626 , 0 , 0.082 , 0 , 243.71 , 244.462 , 1.824 , 244.545 , 0 , 14.689 , 242.782 , 12.986 , 247.565 , 245.709 ,-0.123 , 0 , 244.844 , 246.709 , 1.824 , 0.082 , 246.565 , 0 
 212524143 ,"24/11/2013 09:10:00", 13.656 , 1.637 , 0 , 0.082 , 0 , 243.813 , 244.267 , 1.824 , 245.029 , 0 , 14.634 , 242.927 , 12.887 , 247.286 , 245.874 ,-0.123 , 0 , 245.802 , 246.833 , 1.846 , 0.082 , 246.39 , 0 
 212524143 ,"24/11/2013 09:20:00", 13.623 , 1.637 , 0 , 0.082 , 0 , 244.308 , 245.287 , 1.846 , 245.153 , 0 , 14.722 , 242.545 , 12.843 , 248.183 , 246.421 ,-0.123 , 0 , 246.019 , 247.245 , 1.824 , 0.082 , 247.4 , 0 
 212524143 ,"24/11/2013 09:30:00", 13.414 , 1.637 , 0 , 0.082 , 0 , 244.916 , 245.4 , 1.846 , 246.194 , 0 , 14.777 , 244.431 , 12.865 , 248.42 , 246.915 ,-0.123 , 0 , 247.42 , 247.946 , 1.78 , 0.082 , 247.42 , 0 
 212524143 ,"24/11/2013 09:40:00", 13.403 , 1.615 , 0 , 0.082 , 0 , 245.895 , 248.451 , 1.824 , 245.39 , 0 , 14.7 , 243.988 , 12.898 , 251.203 , 247.812 ,-0.123 , 0 , 247.286 , 248.977 , 1.769 , 0.082 , 250.1 , 0 
 212524143 ,"24/11/2013 09:50:00", 13.25 , 1.582 , 0 , 0.082 , 0 , 245.751 , 246.369 , 1.846 , 246.915 , 0 , 14.612 , 244.988 , 12.931 , 249.059 , 247.647 ,-0.123 , 0 , 248.059 , 248.575 , 1.758 , 0.082 , 247.956 , 0 
 212524143 ,"24/11/2013 10:00:00", 13.315 , 1.615 , 0 , 0.082 , 0 , 245.019 , 245.637 , 1.868 , 245.617 , 0 , 14.755 , 244.308 , 12.986 , 248.554 , 246.977 ,-0.123 , 0 , 246.946 , 247.853 , 1.791 , 0.082 , 247.575 , 0 
 212524143 ,"24/11/2013 10:10:00", 13.458 , 1.626 , 0 , 0.082 , 0 , 245.318 , 245.813 , 1.868 , 246.379 , 0 , 14.821 , 244.163 , 13.052 , 248.966 , 247.534 ,-0.123 , 0 , 247.369 , 248.503 , 1.78 , 0.082 , 247.987 , 0 
 212524143 ,"24/11/2013 10:20:00", 14.063 , 1.571 , 0 , 0.082 , 0 , 244.71 , 245.4 , 1.835 , 246.359 , 0 , 16.26 , 243.926 , 14.689 , 248.606 , 246.915 ,-0.123 , 0 , 246.111 , 247.75 , 1.747 , 0.082 , 247.523 , 0 
 212524143 ,"24/11/2013 10:30:00", 14.161 , 1.538 , 0 , 0.082 , 0 , 244.081 , 244.761 , 1.78 , 245.256 , 0 , 16.699 , 243.607 , 14.908 , 247.523 , 246.06 ,-0.123 , 0 , 246.163 , 246.853 , 1.659 , 0.082 , 246.709 , 0 
 212524143 ,"24/11/2013 10:40:00", 13.37 , 1.56 , 0 , 0.082 , 0 , 244.133 , 244.864 , 1.813 , 245.225 , 0 , 14.568 , 243.287 , 12.667 , 247.719 , 246.328 ,-0.123 , 0 , 245.658 , 246.987 , 1.769 , 0.082 , 247.029 , 0 
 212524143 ,"24/11/2013 10:50:00", 13.304 , 1.56 , 0 , 0.082 , 0 , 244.339 , 244.916 , 1.824 , 245.74 , 0 , 14.469 , 243.834 , 12.755 , 248.132 , 246.72 ,-0.123 , 0 , 246.658 , 247.4 , 1.758 , 0.082 , 247.389 , 0 
 212524143 ,"24/11/2013 11:00:00", 13.315 , 1.549 , 0 , 0.082 , 0 , 244.493 , 244.978 , 1.846 , 245.813 , 0 , 14.601 , 243.792 , 13.162 , 247.977 , 246.936 ,-0.123 , 0 , 246.493 , 247.523 , 1.769 , 0.082 , 247.513 , 0 
 212524143 ,"24/11/2013 11:10:00", 13.436 , 1.516 , 0 , 0.082 , 0 , 243.968 , 244.607 , 1.736 , 245.483 , 0 , 14.447 , 243.246 , 12.491 , 247.894 , 246.307 ,-0.123 , 0 , 245.843 , 246.987 , 1.791 , 0.082 , 247.039 , 0 
 212524143 ,"24/11/2013 11:20:00", 13.392 , 1.538 , 0 , 0.082 , 0 , 244.772 , 245.72 , 1.725 , 245.617 , 0 , 14.425 , 243.885 , 12.162 , 249.142 , 247.08 ,-0.123 , 0 , 247.132 , 248.059 , 1.78 , 0.082 , 248.204 , 0 
 212524143 ,"24/11/2013 11:30:00", 13.173 , 1.505 , 0 , 0.082 , 0 , 245.73 , 246.122 , 1.692 , 247.565 , 0 , 14.667 , 245.256 , 12.788 , 248.987 , 247.894 ,-0.123 , 0 , 247.554 , 248.606 , 1.703 , 0.082 , 248.245 , 0 
 212524143 ,"24/11/2013 11:40:00", 14.161 , 1.45 , 0 , 0.082 , 0 , 245.225 , 245.761 , 1.615 , 247.225 , 0 , 17.501 , 244.576 , 15.842 , 248.956 , 247.76 ,-0.123 , 0 , 247.884 , 248.523 , 1.648 , 0.082 , 248.142 , 0.01 
 212524143 ,"24/11/2013 11:50:00", 13.645 , 1.494 , 0 , 0.082 , 0 , 245.617 , 246.225 , 1.637 , 247.493 , 0 , 15.787 , 245.04 , 13.337 , 249.059 , 247.956 ,-0.123 , 0 , 248.07 , 248.719 , 1.703 , 0.082 , 248.43 , 0 
 212524143 ,"24/11/2013 12:00:00", 13.162 , 1.505 , 0 , 0.082 , 0 , 245.462 , 245.998 , 1.648 , 247.049 , 0 , 14.59 , 244.761 , 12.327 , 248.884 , 247.709 ,-0.123 , 0 , 247.544 , 248.348 , 1.714 , 0.082 , 248.204 , 0 
 212524143 ,"24/11/2013 12:10:00", 13.052 , 1.428 , 0 , 0.082 , 0 , 244.741 , 245.215 , 1.615 , 246.534 , 0 , 14.491 , 244.071 , 12.426 , 248.348 , 247.039 ,-0.123 , 0 , 247.245 , 247.915 , 1.692 , 0.082 , 247.503 , 0 
 212524143 ,"24/11/2013 12:20:00", 12.942 , 1.439 , 0 , 0.082 , 0 , 244.339 , 244.658 , 1.637 , 246.297 , 0 , 14.436 , 243.937 , 12.415 , 247.874 , 246.74 ,-0.123 , 0 , 246.637 , 247.307 , 1.692 , 0.082 , 247.163 , 0 
 212524143 ,"24/11/2013 12:30:00", 12.909 , 1.45 , 0 , 0.082 , 0 , 244.174 , 244.648 , 1.604 , 245.194 , 0 , 14.524 , 243.628 , 12.25 , 247.606 , 246.379 ,-0.123 , 0 , 246.513 , 247.111 , 1.648 , 0.082 , 247.08 , 0 
 212524143 ,"24/11/2013 12:40:00", 13.019 , 1.428 , 0 , 0.082 , 0 , 243.957 , 244.39 , 1.604 , 245.843 , 0 , 14.403 , 243.39 , 12.305 , 247.688 , 246.266 ,-0.123 , 0 , 246.482 , 247.194 , 1.681 , 0.082 , 246.616 , 0 
 212524143 ,"24/11/2013 12:50:00", 13.074 , 1.428 , 0 , 0.082 , 0 , 243.844 , 244.39 , 1.615 , 245.679 , 0 , 14.381 , 243.164 , 12.129 , 247.462 , 246.184 ,-0.123 , 0 , 246.163 , 246.936 , 1.703 , 0.082 , 246.627 , 0 
 212524143 ,"24/11/2013 13:00:00", 12.865 , 1.428 , 0 , 0.082 , 0 , 243.926 , 244.772 , 1.626 , 244.452 , 0 , 14.447 , 243.39 , 12.327 , 247.791 , 246.101 ,-0.123 , 0 , 245.874 , 246.915 , 1.67 , 0.082 , 246.874 , 0 
